"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"RUMHYD_00001"	70.7597953801763	-2.28605865247221	0.676381978193238	-1.9013792412204	0.0572523565699776	0.299141485706705
"RUMHYD_00002"	28030.311820055	-0.675353532657319	0.494104109355718	0	1	1
"RUMHYD_00004"	36.601454788388	-2.17211910172012	0.822674281096485	-1.42476692009611	0.154224587526053	0.618272288523153
"RUMHYD_00005"	44.4493656998801	0.303473649832577	0.712822290609511	0	1	1
"RUMHYD_00007"	0	NA	NA	NA	NA	NA
"RUMHYD_00006"	167.316861407514	4.65623620986848	0.960465010432995	3.80673545642249	0.000140813228151055	0.00230421646065362
"RUMHYD_00008"	108.785168065927	5.99171294185997	1.85162889398183	2.69584956147749	0.00702093675349002	0.0574440279831002
"RUMHYD_00009"	254.589090214485	5.12843172112303	1.60117812155438	2.57837130394665	0.00992672688313632	0.0770177085760577
"RUMHYD_00010"	75.6916448804755	4.29189171807988	0.895999604028691	3.67398791615367	0.000238794030406752	0.00364262080281485
"RUMHYD_00011"	67.2124701894085	3.55019562113994	0.887345853876596	2.8739590205992	0.00405361555336082	0.0369443442837948
"RUMHYD_00012"	136.262845831645	3.92984610312512	0.865114898333529	3.38665547058418	0.000707501763180635	0.00869285442815797
"RUMHYD_00013"	383.808218893028	2.86502485767746	0.623820620084657	2.98968132445568	0.00279268637908497	0.0270988435706358
"RUMHYD_00014"	827.786266867671	4.68716221618796	0.557193197990658	6.61738554864731	3.65607072772949e-11	2.39306447633203e-09
"RUMHYD_00015"	469.522816840298	3.35152435525729	0.461945989625342	5.09047466169037	3.57168299675484e-07	1.21302441399221e-05
"RUMHYD_00016"	0.0998982010949594	-0.336895594401537	4.0804728567969	0	1	NA
"RUMHYD_00017"	2071.2079020403	2.17601988939502	0.467856672458731	2.51363282522973	0.0119494770845375	0.0886216504261314
"RUMHYD_00018"	3204.74069126279	1.42436875206957	0.527647205700472	0.8042660843929	0.421243320414314	1
"RUMHYD_00019"	579.805058657727	-1.06546863121512	0.490381941148214	-0.133505387783704	0.893793703580227	1
"RUMHYD_00020"	1055.56462476769	2.39418952881274	0.507682721655841	2.74618274237401	0.00602931691292573	0.0504780020617038
