"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"RUMHYD_00001"	18.5768097342282	1.14541699965778	1.12081557036041	0.129742130198121	0.896770449176523	1
"RUMHYD_00002"	16927.1482655166	1.18017180559372	0.514599546610625	0.35012041262067	0.726248332206087	1
"RUMHYD_00004"	9.99888062954266	1.1418429150029	1.66176570188771	0.0853567472488878	0.931977778313039	1
"RUMHYD_00005"	23.5062166413505	-0.00548242265670292	1.0897267699568	0	1	1
"RUMHYD_00007"	0	NA	NA	NA	NA	NA
"RUMHYD_00006"	181.711370188388	0.441144865097189	0.806307677977475	0	1	1
"RUMHYD_00008"	239.809996372586	1.87467355580055	0.782213883385405	1.11820254584971	0.263480497234108	0.699212232019125
"RUMHYD_00009"	222.556658252048	-0.180899679069935	0.693722123142745	0	1	1
"RUMHYD_00010"	170.457578322719	1.98465434569302	0.779634891414765	1.26296854660547	0.20660048365149	0.588844487458615
"RUMHYD_00011"	135.302499746475	1.83952744472933	0.797932265436705	1.05212870953384	0.292740501839539	0.750741142785321
"RUMHYD_00012"	201.203545873559	1.19776985468507	0.684714429892675	0.288835529165164	0.772707241959848	1
"RUMHYD_00013"	346.968883394947	0.195333444861595	0.645147810548676	0	1	1
"RUMHYD_00014"	431.137427752378	-2.86246827052903	0.583836507919733	-3.19005105926862	0.00142247659403056	0.0129075235840987
"RUMHYD_00015"	217.480078120897	-3.8343154381659	0.619015542315943	-4.57874680749014	4.67770000050426e-06	0.000115545686818012
"RUMHYD_00016"	0.0461540301425417	2.54903540075687	4.0804728567969	0.379621542678962	0.704226367152619	NA
"RUMHYD_00017"	944.503918811321	-2.55572821152869	0.468685251156885	-3.3193453553074	0.00090228764891804	0.00889040766537803
"RUMHYD_00018"	1677.76440858577	-0.975458104107404	0.558611223403	0	1	1
"RUMHYD_00019"	419.006844079149	1.86863785345474	0.621749087461233	1.39708746015473	0.162387272239115	0.48819966878887
"RUMHYD_00020"	542.813580601493	-1.78938132262158	0.48450167598288	-1.62926437977785	0.103257063299352	0.353851936918468
"RUMHYD_00021"	212.0227499793	0.556645026546415	0.590499934756687	0	1	1
"RUMHYD_00022"	194.139942605004	0.720563773856258	0.580249753223676	0	1	1
"RUMHYD_00023"	143.61762469315	0.713391204458993	0.740015306737715	0	1	1
"RUMHYD_00024"	131.305942826742	-0.132436627072974	0.623187538730457	0	1	1
"RUMHYD_00025"	245.537322005791	0.482299564324058	0.569694356657339	0	1	1
"RUMHYD_00026"	343.50363779731	-0.634652476989377	0.584930572709843	0	1	1
"RUMHYD_00027"	77.7215448537264	1.91518875232135	0.943773651010764	0.969712124661669	0.332190005150927	0.817716158008199
"RUMHYD_00028"	158.177683651612	-0.64126310382564	0.56025173206828	0	1	1
