"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"fig|536231.75.peg.28"	10.783016456551	2.41501392254905	1.33240879161667	1.061996837196	0.288237121029718	0.775513147579957
"fig|536231.75.peg.29"	12.2606635103729	2.07183426253173	1.23488386028782	0.867963617470806	0.3854142501912	0.966485826413329
"fig|536231.75.peg.30"	89.5294213551557	2.49808891663456	0.49576159940334	3.02179297153621	0.00251282343900942	0.0115358878730309
"fig|536231.75.peg.31"	111.931632816983	1.36327572590192	0.401627660283448	0.904508732405371	0.365725706085261	0.932532233137699
"fig|536231.75.peg.32"	13.8059652102093	0.946029636565359	1.19769895602556	0	1	1
"fig|536231.75.peg.33"	24.9011601357622	2.70153663269522	0.980191603096073	1.73592247405576	0.0825775433987929	0.275051077925031
"fig|536231.75.peg.34"	870.00184349317	2.24033441608422	0.226701010849248	5.47123460737022	4.46911210116217e-08	3.56744913338384e-07
"fig|536231.75.peg.35"	0	NA	NA	NA	NA	NA
"fig|536231.75.peg.36"	239.279202332969	1.25134690745936	0.414909806767886	0.605786856226245	0.544656298847161	1
"fig|536231.75.peg.37"	133.913890869629	2.55810599022698	0.45540565310379	3.42135847372074	0.000623091449725208	0.00314618925601076
"fig|536231.75.peg.38"	4879.46950519447	2.03958696394996	0.19946344856429	5.21191712783854	1.86899042309535e-07	1.40174281732152e-06
"fig|536231.75.peg.39"	1856.76806433315	1.55879816194623	0.192259014766291	2.90648614123767	0.00365513089784922	0.0162340141287338
"fig|536231.75.peg.40"	129.581021008329	1.14284755816933	0.419145013286916	0.340807008651078	0.733248873868568	1
"fig|536231.75.peg.41"	1240.89298094497	2.14513977812897	0.226628853875941	5.05293019200385	4.35082951252151e-07	3.17587287946089e-06
"fig|536231.75.peg.42"	16.2970489555056	2.38411432350811	1.12887237287693	1.22610346108541	0.220159743566646	0.625210922264504
"fig|536231.75.peg.43"	171.949278066717	0.965316571790262	0.317066377020115	0	1	1
"fig|536231.75.peg.44"	1602.04196455783	2.30228253699965	0.194277991253136	6.70319128069853	2.03916248787618e-11	2.04665940878749e-10
"fig|536231.75.peg.45"	2665.16015281509	2.43388731841733	0.186647098311532	7.68234454962718	1.56203033124788e-14	1.90372446620836e-13
"fig|536231.75.peg.46"	3440.67889668159	-0.322398981001007	0.176162317503194	0	1	1
"fig|536231.75.peg.47"	4935.07201583948	-0.784643346138275	0.215078922286187	0	1	1
"fig|536231.75.peg.48"	1604.13883499318	-0.0647829534007091	0.197805861158147	0	1	1
"fig|536231.75.peg.49"	3075.60073784136	0.317076115898787	0.181511446518604	0	1	1
"fig|536231.75.peg.50"	142.084722673019	0.11014283327516	0.36504724809504	0	1	1
"fig|536231.75.peg.51"	73.5203285960873	0.142634324991568	0.482276538703156	0	1	1
"fig|536231.75.peg.52"	132.866076993682	-1.37264614695344	0.387807076620474	-0.960906000480559	0.336599433447204	0.876761835207603
"fig|536231.75.peg.53"	302.291353190537	-0.800052873415906	0.292440719245933	0	1	1
"fig|536231.75.peg.54"	206.139218907635	-0.801687460456178	0.303752306845845	0	1	1
"fig|536231.75.peg.55"	197.869222093793	-1.94782460112886	0.381078747617384	-2.48721453782174	0.0128747732178151	0.0517391524307684
"fig|536231.75.peg.56"	164.128882327277	-1.10105330644173	0.391698400906827	-0.257987538901825	0.796416524297056	1
