"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"fig|536231.75.peg.1"	1568.57484901923	0.689653571750271	0.24299405531303	0	1	1
"fig|536231.75.peg.2"	1257.56427376238	1.54471479429476	0.269970180575619	2.01768503889335	0.0436240739592305	0.44684877943485
"fig|536231.75.peg.3"	165.527057888853	1.67303257367331	0.329948977594774	2.03980802904592	0.0413694498171843	0.427256383924584
"fig|536231.75.peg.4"	1965.92001890955	0.0697971864547759	0.221316205478173	0	1	1
"fig|536231.75.peg.5"	3205.20385174923	-0.0643044194314421	0.235584390414685	0	1	1
"fig|536231.75.peg.6"	5140.33667252734	-0.156052659006448	0.210670394564366	0	1	1
"fig|536231.75.peg.7"	456.716464150955	-0.184725846221598	0.228117676510013	0	1	1
"fig|536231.75.peg.8"	366.271278109586	0.263346503217439	0.298613303373684	0	1	1
"fig|536231.75.peg.9"	1351.88485745471	1.1861388124471	0.294583605119423	0.631870916141583	0.527471229322849	1
"fig|536231.75.peg.10"	15.0912351490671	0.313361201803437	0.872077926766147	0	1	1
"fig|536231.75.peg.11"	1889.6987640342	2.32982574421384	0.339143408032951	3.92113103989518	8.81343162800856e-05	0.00187736108939796
"fig|536231.75.peg.12"	244.015367105911	1.52437370622284	0.420823763061059	1.24606486669993	0.21274058187424	1
"fig|536231.75.peg.13"	2508.01031581843	1.11479196041527	0.399104376124497	0.287623908136411	0.77363464183849	1
"fig|536231.75.peg.14"	0	NA	NA	NA	NA	NA
"fig|536231.75.peg.15"	1225.11705661081	-0.171579943830874	0.42757688692181	0	1	1
"fig|536231.75.peg.16"	779.341496631102	-0.0420742160054683	0.408801998835293	0	1	1
"fig|536231.75.peg.17"	519.855892819811	-0.0406650223534451	0.358369252782413	0	1	1
"fig|536231.75.peg.18"	286.761377319767	-0.296392702596506	0.410610451461481	0	1	1
"fig|536231.75.peg.19"	604.552818558791	0.957118131507449	0.253734958500719	0	1	1
"fig|536231.75.peg.20"	331.174575303264	-0.311643810353023	0.252282130314288	0	1	1
"fig|536231.75.peg.21"	11.2156149111545	-0.178656640174301	0.845687118733651	0	1	1
"fig|536231.75.peg.22"	201.022862212928	-0.35533134639573	0.279753639566549	0	1	1
"fig|536231.75.peg.23"	491.745508511728	-0.0341871731936539	0.230605428812263	0	1	1
"fig|536231.75.peg.24"	8142.17149848183	1.06051310333774	0.308557930911435	0.196115857916849	0.844519484450543	1
"fig|536231.75.peg.25"	0	NA	NA	NA	NA	NA
"fig|536231.75.peg.26"	0.0535736626136222	-2.29965316657717	4.0804728567969	-0.31850552918452	0.750101501187495	NA
"fig|536231.75.peg.27"	5.20451415987233	-0.63916689360996	1.11958744707561	0	1	1
"fig|536231.75.peg.28"	0.83365544681447	-0.514990008969005	2.48205301964611	0	1	NA
"fig|536231.75.peg.29"	3.35199620937372	-2.77816193510079	1.61323660318544	-1.10223257493023	0.270360573550731	1
"fig|536231.75.peg.30"	13.0169073814087	-2.42499282385647	0.871971659666147	-1.63421919515373	0.102212833453086	0.880910143943955
"fig|536231.75.peg.31"	10.5481409439125	-0.717772173409862	0.783589456925552	0	1	1
"fig|536231.75.peg.32"	0	NA	NA	NA	NA	NA
"fig|536231.75.peg.33"	0.404036108564182	0.516545720855677	3.49862627099505	0	1	NA
"fig|536231.75.peg.34"	51.4079921005576	-2.22953731556638	0.472712395058611	-2.60102618086402	0.00929453604217841	0.120155915938368
"fig|536231.75.peg.35"	0	NA	NA	NA	NA	NA
"fig|536231.75.peg.36"	9.55208439689003	-1.52329195558711	1.03598411644615	-0.505115809479993	0.613477497976222	1
"fig|536231.75.peg.37"	5.24546619084194	-2.47286096631775	1.54547053828974	-0.953017821968745	0.340581040926696	1
"fig|536231.75.peg.38"	804.37999790598	-0.690211195242477	0.255222553481481	0	1	1
"fig|536231.75.peg.39"	636.991837504163	-1.15187484390242	0.267009775131679	-0.568798815801872	0.569492678395623	1
"fig|536231.75.peg.40"	31.9439521092851	-1.06799274166029	0.666035825862754	-0.102085712239603	0.918688641742791	1
"fig|536231.75.peg.41"	157.596051213715	-0.273424913636961	0.473867984654387	0	1	1
"fig|536231.75.peg.42"	1.74151004503072	-0.739871962473255	1.84724011745071	0	1	NA
"fig|536231.75.peg.43"	60.1452773055576	-0.507778639954985	0.495638239682987	0	1	1
"fig|536231.75.peg.44"	239.67863773491	-0.541323062163153	0.361847900843762	0	1	1
"fig|536231.75.peg.45"	370.709725025194	-0.344887140617681	0.316783622125606	0	1	1
"fig|536231.75.peg.46"	5751.16510375527	-0.880816116500523	0.253336719862397	0	1	1
"fig|536231.75.peg.47"	10062.0018997131	-0.583151202953799	0.264734398857444	0	1	1
"fig|536231.75.peg.48"	1050.49359100253	-1.16938410845009	0.233761491472051	-0.724602274666515	0.468696063056414	1
"fig|536231.75.peg.49"	853.996740105968	0.0676295619506135	0.281623035917253	0	1	1
"fig|536231.75.peg.50"	19.614483567285	-0.406526958381088	0.692491129623669	0	1	1
"fig|536231.75.peg.51"	19.5794393718109	-0.916489066173439	0.775391158784972	0	1	1
"fig|536231.75.peg.52"	63.1215077914094	-1.17666956450941	0.441919257530067	-0.399777926621341	0.689320090031585	1
"fig|536231.75.peg.53"	141.10588519582	-0.791198798105203	0.417860096459843	0	1	1
"fig|536231.75.peg.54"	106.223663386223	-0.76176844734045	0.385753871454047	0	1	1
"fig|536231.75.peg.55"	21.0321994055927	0.390800842192223	0.700754446177723	0	1	1
"fig|536231.75.peg.56"	19.9291852746455	-0.0163720815365095	0.614696898401688	0	1	1
"fig|536231.75.peg.57"	18.8879858782946	-0.624026794607212	0.684886961800715	0	1	1
"fig|536231.75.peg.58"	57.2700566163481	-0.512413304473516	0.47406314007294	0	1	1
"fig|536231.75.peg.59"	45.1783378960971	0.231033023742391	0.444802086262964	0	1	1
"fig|536231.75.peg.60"	7.83567228069263	-0.805580418651447	1.03440978654866	0	1	1
"fig|536231.75.peg.61"	2.7627174077742	0.76706131456069	1.71306696585782	0	1	1
"fig|536231.75.peg.62"	543.76848595641	-0.817161818005791	0.344128762442137	0	1	1
"fig|536231.75.peg.63"	342.739307617065	-1.17086572811018	0.344433681379388	-0.496077292516516	0.619839879439803	1
"fig|536231.75.peg.64"	6.28725855511439	-2.56500630999404	1.05375006728888	-1.48517789803852	0.137496705186451	1
"fig|536231.75.peg.65"	4.67595576011803	-0.992266372917476	1.20798108425758	0	1	1
"fig|536231.75.peg.66"	10.3767129137293	0.0349292743710293	0.987064764627258	0	1	1
"fig|536231.75.peg.67"	3.36922049443671	0.342660863781579	1.44890033713878	0	1	1
"fig|536231.75.peg.68"	26.5347013590387	-1.1233713928804	0.581194917392007	-0.212271974837645	0.831894858059288	1
"fig|536231.75.peg.69"	12.466156978511	0.116913983803542	0.875749716852262	0	1	1
"fig|536231.75.peg.70"	15.0280107951669	-1.32511971156324	0.654010366349949	-0.497117061580763	0.619106503719692	1
"fig|536231.75.peg.71"	8.22470649744593	-0.376348740028304	0.891646409750021	0	1	1
"fig|536231.75.peg.72"	5.98470261313371	-0.618835571390317	1.31684635869291	0	1	1
"fig|536231.75.peg.73"	8.21118247409365	-0.229084486182763	1.01001345867458	0	1	1
"fig|536231.75.peg.74"	3820.1301594793	0.593645772919184	0.311582010728039	0	1	1
"fig|536231.75.peg.75"	467.476963140281	0.492170988215539	0.251016403742088	0	1	1
"fig|536231.75.peg.76"	549.267234329869	0.12230035799263	0.321610727666973	0	1	1
"fig|536231.75.peg.77"	3838.43436047522	-0.546189798322401	0.212113599503556	0	1	1
"fig|536231.75.peg.78"	1.82233206739352	2.68265512202462	2.49836623513466	0.673502186493458	0.500627858200874	NA
"fig|536231.75.peg.79"	296.393233481044	-0.329102130499157	0.356975862444956	0	1	1
"fig|536231.75.peg.80"	1346.49497794527	-0.837672700911605	0.330566599750811	0	1	1
"fig|536231.75.peg.81"	687.899999803018	-1.61243643984873	0.270487297068524	-2.26419667942326	0.0235620207336859	0.269291489810359
