"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"BT_0001"	108.113411137283	2.02778186895147	0.645992545778096	1.59101196394382	0.111606883305904	0.315322185298429
"BT_0002"	18.5009077113557	-0.709257690614543	1.24692657790601	0	1	1
"BT_0003"	5.41173262685736	-2.41677901613742	2.14622055854181	-0.660127408853082	0.509172071001997	NA
"BT_0004"	10.684048216961	1.36194285285123	1.6856704879673	0.214717440588097	0.829987624087363	1
"BT_0005"	2.93256852759873	-1.30864361610505	2.5811332720094	-0.119576784140548	0.90481841131657	NA
"BT_0006"	0	NA	NA	NA	NA	NA
"BT_0007"	0	NA	NA	NA	NA	NA
"BT_0008"	395.482841893962	2.02307464875169	0.307164266021436	3.33070855540302	0.00086625245852773	0.00419479123492646
"BT_0009"	59.9074507136611	-0.278940996967544	1.12530417506418	0	1	1
"BT_0010"	15.4507277819202	-0.881191509635616	1.29306545521106	0	1	1
"BT_0011"	4.21726347808084	-4.05736361916169	2.57877194661219	-1.18558898671836	0.235784653646223	NA
"BT_0012"	362.215707983155	1.99587256441229	0.299168752925743	3.3287987287211	0.000872214114537345	0.00421894639777327
"BT_0013"	17.2971151873381	0.571119435008376	1.83038955256033	0	1	1
"BT_0014"	63.2424013741202	0.553025863243394	0.759125621183864	0	1	1
"BT_0015"	13.750935908857	3.9730733034598	1.59481393680241	1.86421326955594	0.0622917606429813	0.192610449630288
"BT_0016"	8.778259275214	3.27946540781082	1.6429846727969	1.38739298397131	0.16532196322402	0.442833985545675
"BT_0017"	2.9879535672646	-0.481267444465587	3.31293626693711	0	1	NA
"BT_0018"	28.2562941575816	1.80595144999301	0.819872919220159	0.983019966996359	0.325597611642934	0.757455742812923
"BT_0019"	0	NA	NA	NA	NA	NA
"BT_0020"	5.53009064425501	7.39780359762884	3.92888732822548	1.62840088379894	0.103439910359838	NA
"BT_0021"	0	NA	NA	NA	NA	NA
"BT_0022"	3.27158171645806	-3.69051175087197	2.8657495689528	-0.938850965911559	0.347807267479007	NA
"BT_0023"	0	NA	NA	NA	NA	NA
"BT_0024"	47.4329794391404	2.19987524438496	0.649923708650643	1.84617860283343	0.0648662767351843	0.199100880573859
"BT_0025"	0.974785000587065	-1.94486445158617	3.9230074730471	-0.240852065176482	0.809669774980293	NA
"BT_0026"	0.826860897293217	0.252178530488418	3.94489187142963	0	1	NA
"BT_0027"	10.202565263403	1.07252346631449	1.83779886300218	0.0394621347169731	0.968521942105437	1
"BT_0028"	16.7525311784862	-0.152734316466436	1.27733034940092	0	1	1
"BT_0029"	104.609979921014	-3.20440982047474	0.805207886992913	-2.73769029847337	0.00618723119828887	0.0251552157724052
"BT_0030"	49.2834164395222	-1.86834741020936	0.954134735290811	-0.91008887748405	0.362775639819554	0.82751032788313
"BT_0031"	20.580594653717	-0.228073393717529	1.29658204322631	0	1	1
"BT_0032"	0.131638042640883	0.962610460839506	4.02696059427507	0	1	NA
"BT_0033"	33.992894686651	1.06075218115523	0.844799781080493	0.0719131118589143	0.942671055313091	1
"BT_0034"	50.7783280515634	1.98574271412544	0.640307411209736	1.53948353067329	0.123686295515196	0.345397168017305
"BT_0035"	3.79516216376174	5.06724441853731	3.70605846986543	1.09745824347045	0.272441124712266	NA
"BT_0036"	31.2486751067521	2.80959348823988	1.28500811177567	1.40823507000226	0.159061474869089	0.428980978271707
"BT_0037"	112.772447082521	-0.203461738792336	0.471502796018033	0	1	1
"BT_0038"	13.6002274622729	1.55049322015111	1.94024678265436	0.283723300083512	0.77662243730438	1
"BT_0039"	36.3381663034038	0.355841477729755	0.898638719429909	0	1	1
"BT_0040"	87.1141272243884	0.578863750109587	0.440435134719844	0	1	1
"BT_0041"	90.4488078285142	-0.902269836636808	0.64408657868854	0	1	1
"BT_0042"	20.1133999879414	-6.31098262196019	1.60329963008561	-3.31253280565941	0.000924552821951076	0.00444236355913078
"BT_0043"	0.43964053428207	-0.792068916731405	3.94278394374401	0	1	NA
"BT_0044"	8.04564279639098	-1.14206911365682	1.9166340039679	-0.0741242790030355	0.940911496548967	NA
"BT_0045"	11.9696537329415	-5.56210561451212	1.83693669301597	-2.48353992375308	0.0130083751817647	0.0492386882425924
"BT_0046"	54.5466177863906	0.36803179886303	0.645319557011687	0	1	1
"BT_0047"	3.99293165489445	-3.97821419690097	2.62118303760791	-1.1362099304667	0.255868715449075	NA
"BT_0048"	16.1842059163886	1.34494260116795	1.63622384330664	0.210816266111155	0.83303064526613	1
"BT_0049"	24.6265544533539	-2.12014566018876	1.48411278308054	-0.754757773774917	0.450394334408296	0.966799421389401
"BT_0050"	56.4335231231681	1.04746753915752	1.17132880169796	0.0405245214569238	0.967674957800177	1
"BT_0051"	39.0015790432338	0.903324954055198	1.20410258696143	0	1	1
"BT_0052"	191.587130080877	-2.03229756767555	0.651061640681521	-1.58556041881834	0.112839061013332	0.317767700085628
"BT_0053"	115.606915519162	0.842568673732385	0.563565177127866	0	1	1
"BT_0054"	32.9768486727162	-0.307933482894538	1.1488761256063	0	1	1
"BT_0055"	42.5695537230024	-0.575398618724725	1.14525329177693	0	1	1
"BT_0056"	85.5614237297938	-0.117834087471361	0.57343697707449	0	1	1
"BT_0057"	28.1576798543952	-1.03607773405268	1.22384254706274	-0.0294790650474336	0.97648251535664	1
"BT_0058"	948.128451859904	0.593215586142062	0.253323500706492	0	1	1
"BT_0059"	495.703528841425	-0.294161293460462	0.373879946628859	0	1	1
"BT_0060"	146.160641360158	-0.587150593763854	0.628732064205312	0	1	1
"BT_0061"	899.536202409402	0.108941428993311	0.337331971778696	0	1	1
"BT_0062"	0.339017050387904	-0.423959875859444	3.95318863242866	0	1	NA
"BT_0063"	0.411517047667375	-0.700726224287256	3.94512617491188	0	1	NA
"BT_0064"	473.025567498296	-0.307611379796117	0.249436552222747	0	1	1
