"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"BT_0001"	56.4371467879078	-0.303134996054375	0.974428534556337	0	1	NA
"BT_0002"	40.5404556509328	3.91278522124723	1.11181751233099	2.61984110606461	0.00879707451043616	NA
"BT_0003"	1.42280974484334	1.91924827236588	3.91564162895206	0.234763126831886	0.814392588479881	NA
"BT_0004"	2.76989692212499	-4.96496411988865	3.92261254044666	-1.01079677867883	0.312113705228682	NA
"BT_0005"	1.61126430008333	2.14297362902103	3.91012697673369	0.292311128467701	0.770048750923857	NA
"BT_0006"	0	NA	NA	NA	NA	NA
"BT_0007"	0	NA	NA	NA	NA	NA
"BT_0008"	245.069163430346	0.210275098183807	0.764346562570948	0	1	1
"BT_0009"	16.9805021284363	-0.431129327417392	1.9309776989269	0	1	NA
"BT_0010"	8.01525651221671	1.65197534958442	2.17083666298119	0.300333673510503	0.763922650342785	NA
"BT_0011"	10.6160462934635	6.86760087975434	2.11973549584182	2.7680816268183	0.00563873309472229	NA
"BT_0012"	146.182124031515	-1.29540127088293	0.484405340528592	-0.60982248990192	0.541979401832633	1
"BT_0013"	3.7842323848064	-4.40380200222928	3.76804461356119	-0.903333784844001	0.366348770939267	NA
"BT_0014"	33.484247930088	0.560427590709828	0.977194403440029	0	1	NA
"BT_0015"	6.06975727264476	-1.63757075688618	2.76821810776114	-0.230318107918826	0.817844590723313	NA
"BT_0016"	9.2593325262136	1.16382392938216	1.67837075619123	0.0976089036214691	0.922242854203619	NA
"BT_0017"	1.50374135821893	1.27670006809179	3.86841775618769	0.0715279697104047	0.942977564952942	NA
"BT_0018"	27.4008561170675	1.31133113441469	0.864685240717746	0.360051403394219	0.718808693371206	NA
"BT_0019"	0	NA	NA	NA	NA	NA
"BT_0020"	5.32871826190864	0.741215819226253	3.4794152031252	0	1	NA
"BT_0021"	0	NA	NA	NA	NA	NA
"BT_0022"	3.63972872481903	5.32501633203978	3.91862387298542	1.10370795264531	0.269719844750003	NA
"BT_0023"	0.496326644293505	2.44828491636732	3.99295553720727	0.362710003372657	0.716821526293859	NA
"BT_0024"	29.4979843545291	0.160659598690407	0.844902075370423	0	1	NA
"BT_0025"	0	NA	NA	NA	NA	NA
"BT_0026"	2.8058433247232	3.91568239011676	3.41813314636904	0.853004334607029	0.393656900445834	NA
"BT_0027"	15.6349240030764	2.40963207156517	2.03227912830426	0.693621290467798	0.487919738353408	NA
"BT_0028"	5.81184187796019	0.0689545649669301	2.86544666018874	0	1	NA
"BT_0029"	26.7040708891087	2.67002003948347	1.29133580985421	1.29325000262482	0.195924606703486	NA
"BT_0030"	5.92242013181844	-0.812936289211034	2.82509928422086	0	1	NA
"BT_0031"	5.95980328719734	-0.400517974118894	2.3601490679001	0	1	NA
"BT_0032"	0	NA	NA	NA	NA	NA
"BT_0033"	17.968425092007	0.238067798625245	1.29171105060019	0	1	NA
"BT_0034"	51.7277827893205	1.3537159005292	0.878193976853311	0.402776504795225	0.687112646958079	NA
"BT_0035"	5.008652836451	1.46516309025383	2.96096439134378	0.157098508720235	0.875167212858587	NA
"BT_0036"	19.0949018198321	-0.0657846256529048	1.96360274405541	0	1	NA
"BT_0037"	57.4147958937582	1.04302038133539	0.71784695343797	0.0599297400780932	0.952211593300631	NA
"BT_0038"	9.06377170336953	0.558881605641008	2.15367784344041	0	1	NA
"BT_0039"	9.08003758633293	-2.06166093122662	2.11290964811495	-0.502463951628877	0.615341203600844	NA
"BT_0040"	28.3637727133692	-0.957307129662364	0.815268440380171	0	1	NA
"BT_0041"	24.9896675289282	0.268397701985405	1.10119031848474	0	1	NA
"BT_0042"	1.13072733143996	3.62917825828717	3.94504625309137	0.666450553330504	0.505123158988197	NA
"BT_0043"	0	NA	NA	NA	NA	NA
"BT_0044"	4.51597596502915	2.04418998240176	3.6037476720526	0.289751136157381	0.772006632562474	NA
"BT_0045"	9.08829295086313	6.64661711786328	2.70845120460253	2.08481404733003	0.0370861831110434	NA
"BT_0046"	23.4983955900206	0.198510570773111	1.01387003036185	0	1	NA
"BT_0047"	1.99803325896351	4.46628311751017	3.92824436698396	0.882400073336457	0.377560496079732	NA
