"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"BT_0240"	1749.5319802581	0.498063345980313	0.715460253002348	0	1	1
"BT_0241"	2069.66995129268	-0.353986009994328	0.379785546958749	0	1	1
"BT_0242"	40346.3731329921	2.08104011240495	0.446439214939837	2.42147212034372	0.0154577867106844	0.550257189020998
"BT_0243"	444.084169964606	-0.674638973889055	0.430104880556864	0	1	1
"BT_0244"	5547.69003462207	0.699469834724804	0.428271804640713	0	1	1
"BT_0245"	2610.36357972243	0.0933590111810863	0.298418910830085	0	1	1
"BT_0246"	150.556510013332	0.48031931982275	0.92349977817918	0	1	1
"BT_0247"	329.501698731872	-0.191770704543591	0.924653774514418	0	1	1
"BT_0248"	162.804084814204	0.379297355639607	0.746881918190156	0	1	1
"BT_0249"	4027.89257325187	-0.31002865363891	0.78612769753498	0	1	1
"BT_0250"	2040.43334496071	0.321458096330915	0.29639214422055	0	1	1
"BT_0251"	1309.51932983972	-0.112683251813253	0.394381526672014	0	1	1
"BT_0252"	3027.41939723566	0.0782165307443431	0.213374904913542	0	1	1
"BT_0253"	243.37351079523	1.19363185921495	0.493567415863728	0.392310863706624	0.694828537651492	1
"BT_0254"	782.521265094889	0.033359586984605	0.234782227011366	0	1	1
"BT_0255"	82.5867696934025	-0.892193009025035	0.800154615952608	0	1	1
"BT_0256"	115.220289068835	0.637115245376405	0.519271864829425	0	1	1
"BT_0257"	2903.50607092363	-0.510727408829495	0.329655809449999	0	1	1
"BT_0258"	8576.41088454631	-0.840384834190576	0.241131947596872	0	1	1
"BT_0259"	2229.17573072148	0.522675904113343	0.330722976241615	0	1	1
"BT_0260"	3031.42730269138	-0.0442658422713268	0.209058437040409	0	1	1
"BT_0261"	467.231866225134	0.839665719525038	0.45409963790276	0	1	1
"BT_0262"	3.43780684646195	2.61493444726148	1.63894583583608	0.985349492308055	0.324452429882488	1
"BT_0263"	116.990348334426	1.9080345382532	0.822761180872144	1.10364290314556	0.269748072553648	1
"BT_0264"	55.4648137126223	1.10022210310393	0.940122840337933	0.106605327307981	0.915102092092654	1
"BT_0265"	23.1615358299937	0.809250630556383	1.08135984968337	0	1	1
"BT_0266"	10.7736990069475	-0.363663065034341	1.33872740567323	0	1	1
"BT_0267"	743.25718131932	0.536021588686121	0.391920789810385	0	1	1
"BT_0268"	101.523866002674	1.02251035056271	0.602410553680102	0.0373671251693574	0.970192284669457	1
"BT_0269"	25.0719710291462	1.65714477789759	0.789631701202667	0.832216813099963	0.405286575376645	1
"BT_0270"	14.7428097483122	2.37077137675889	1.16815637987865	1.17344852142253	0.240615989080976	1
"BT_0271"	8.11872458830583	-0.119468348412172	1.12085868674122	0	1	1
"BT_0272"	70.0150714147199	1.00258115213511	0.762207309146791	0.00338641745380561	0.997298034961452	1
"BT_0273"	7.8198006984174	1.27960474460274	1.19441831445011	0.234092814234401	0.814912924377486	1
"BT_0274"	0.952001834407251	0.86038083995067	1.9446500840366	0	1	1
"BT_0275"	58.3368721538244	-0.529483761614892	0.521207139901508	0	1	1
"BT_0276"	90.9318335624498	0.882075659075497	0.36992776700606	0	1	1
"BT_0277"	86.8230004350425	1.34428940407172	0.396693475708509	0.867897823267218	0.385450270702074	1
"BT_0278"	37.2879277972328	1.30355400403731	1.14017800012106	0.26623387225949	0.790059097793425	1
"BT_0279"	0.57987407526282	1.6071740102376	2.85886970142986	0.212382540531288	0.831808605729153	1
